timestamp,session_id,module,event_type,severity,error_code,message
2026-08-01T12:36:40.656000,23ca42d1,cloud_sync,connect_attempt,INFO,,cloud_sync connect attempt
2026-08-01T12:36:41.190000,23ca42d1,cloud_sync,auth_handshake,INFO,,cloud_sync auth handshake
2026-08-01T12:36:41.486000,23ca42d1,cloud_sync,sync_started,INFO,,cloud_sync sync started
2026-08-01T12:36:41.766000,23ca42d1,cloud_sync,sync_complete,INFO,,cloud_sync sync complete
2026-08-01T12:37:22.391000,4289cc83,voice_assistant,wake_word_detected,INFO,,voice_assistant wake word detected
2026-08-01T12:37:23.336000,4289cc83,voice_assistant,error,ERROR,E-VA-201,Voice assistant failed to reach cloud NLU endpoint
2026-08-01T12:37:24.385000,4289cc83,voice_assistant,reconnect,WARN,,voice_assistant attempting reconnect after error E-VA-201
2026-08-01T12:38:15.773000,9dc8c3a3,wifi,connect_attempt,INFO,,wifi connect attempt
2026-08-01T12:38:16.485000,9dc8c3a3,wifi,dhcp_request,INFO,,wifi dhcp request
2026-08-01T12:38:16.615000,9dc8c3a3,wifi,authenticated,INFO,,wifi authenticated
2026-08-01T12:38:17.125000,9dc8c3a3,wifi,disconnect,INFO,,wifi disconnect
2026-08-01T12:40:07.449000,f966c918,infotainment_boot,power_on,INFO,,infotainment_boot power on
2026-08-01T12:40:08.321000,f966c918,infotainment_boot,error,ERROR,E-BOOT-050,Infotainment head unit boot exceeded 30s watchdog limit
2026-08-01T12:42:01.972000,fd108efb,bluetooth,connect_attempt,INFO,,bluetooth connect attempt
2026-08-01T12:42:02.763000,fd108efb,bluetooth,handshake,INFO,,bluetooth handshake
2026-08-01T12:42:03.500000,fd108efb,bluetooth,paired,INFO,,bluetooth paired
2026-08-01T12:42:04.122000,fd108efb,bluetooth,disconnect,INFO,,bluetooth disconnect
2026-08-01T12:42:33.512000,97f1572c,cloud_sync,connect_attempt,INFO,,cloud_sync connect attempt
2026-08-01T12:42:33.872000,97f1572c,cloud_sync,auth_handshake,INFO,,cloud_sync auth handshake
2026-08-01T12:42:33.937000,97f1572c,cloud_sync,sync_started,INFO,,cloud_sync sync started
2026-08-01T12:42:34.203000,97f1572c,cloud_sync,sync_complete,INFO,,cloud_sync sync complete
2026-08-01T12:43:00.965000,0818efbc,voice_assistant,wake_word_detected,INFO,,voice_assistant wake word detected
2026-08-01T12:43:02.302000,0818efbc,voice_assistant,error,ERROR,E-VA-201,Voice assistant failed to reach cloud NLU endpoint
2026-08-01T12:43:03.782000,0818efbc,voice_assistant,reconnect,WARN,,voice_assistant attempting reconnect after error E-VA-201
2026-08-01T12:44:16.221000,1a20d6b3,infotainment_boot,power_on,INFO,,infotainment_boot power on
2026-08-01T12:44:16.748000,1a20d6b3,infotainment_boot,kernel_init,INFO,,infotainment_boot kernel init
2026-08-01T12:44:17.344000,1a20d6b3,infotainment_boot,services_started,INFO,,infotainment_boot services started
2026-08-01T12:44:18.058000,1a20d6b3,infotainment_boot,ui_ready,INFO,,infotainment_boot ui ready
2026-08-01T12:45:05.633000,0d698854,infotainment_boot,power_on,INFO,,infotainment_boot power on
2026-08-01T12:45:06.192000,0d698854,infotainment_boot,kernel_init,INFO,,infotainment_boot kernel init
2026-08-01T12:45:06.719000,0d698854,infotainment_boot,services_started,INFO,,infotainment_boot services started
2026-08-01T12:45:06.869000,0d698854,infotainment_boot,ui_ready,INFO,,infotainment_boot ui ready
2026-08-01T12:46:51.246000,6b28bbf4,voice_assistant,wake_word_detected,INFO,,voice_assistant wake word detected
2026-08-01T12:46:51.504000,6b28bbf4,voice_assistant,cloud_request_sent,INFO,,voice_assistant cloud request sent
2026-08-01T12:46:51.933000,6b28bbf4,voice_assistant,response_received,INFO,,voice_assistant response received
2026-08-01T12:47:33.999000,355e391c,cloud_sync,connect_attempt,INFO,,cloud_sync connect attempt
2026-08-01T12:47:34.316000,355e391c,cloud_sync,auth_handshake,INFO,,cloud_sync auth handshake
2026-08-01T12:47:35.549000,355e391c,cloud_sync,error,ERROR,E-CLOUD-410,Cloud sync rejected: authentication token expired
2026-08-01T12:47:37.759000,355e391c,cloud_sync,reconnect,WARN,,cloud_sync attempting reconnect after error E-CLOUD-410
2026-08-01T12:48:17.044000,be85dbce,wifi,connect_attempt,INFO,,wifi connect attempt
2026-08-01T12:48:17.482000,be85dbce,wifi,dhcp_request,INFO,,wifi dhcp request
2026-08-01T12:48:18.115000,be85dbce,wifi,authenticated,INFO,,wifi authenticated
2026-08-01T12:48:18.416000,be85dbce,wifi,disconnect,INFO,,wifi disconnect
2026-08-01T12:49:24.167000,45e7bf86,navigation,gps_search,INFO,,navigation gps search
2026-08-01T12:49:24.562000,45e7bf86,navigation,gps_fix_acquired,INFO,,navigation gps fix acquired
2026-08-01T12:49:24.875000,45e7bf86,navigation,route_calculated,INFO,,navigation route calculated
2026-08-01T12:51:04.582000,7db12808,cloud_sync,connect_attempt,INFO,,cloud_sync connect attempt
2026-08-01T12:51:05.134000,7db12808,cloud_sync,auth_handshake,INFO,,cloud_sync auth handshake
2026-08-01T12:51:05.655000,7db12808,cloud_sync,sync_started,INFO,,cloud_sync sync started
2026-08-01T12:51:05.877000,7db12808,cloud_sync,sync_complete,INFO,,cloud_sync sync complete
2026-08-01T12:52:41.482000,cdf35afc,infotainment_boot,power_on,INFO,,infotainment_boot power on
2026-08-01T12:52:42.189000,cdf35afc,infotainment_boot,kernel_init,INFO,,infotainment_boot kernel init
2026-08-01T12:52:42.409000,cdf35afc,infotainment_boot,error,ERROR,E-BOOT-092,Display controller failed self-test on boot
2026-08-01T12:52:43.213000,cdf35afc,infotainment_boot,reconnect,WARN,,infotainment_boot attempting reconnect after error E-BOOT-092
2026-08-01T12:54:29.403000,efe20f1a,voice_assistant,wake_word_detected,INFO,,voice_assistant wake word detected
2026-08-01T12:54:30.098000,efe20f1a,voice_assistant,cloud_request_sent,INFO,,voice_assistant cloud request sent
2026-08-01T12:54:30.671000,efe20f1a,voice_assistant,error,ERROR,E-VA-201,Voice assistant failed to reach cloud NLU endpoint
2026-08-01T12:54:34.103000,18d6426c,wifi,connect_attempt,INFO,,wifi connect attempt
2026-08-01T12:54:34.214000,18d6426c,wifi,dhcp_request,INFO,,wifi dhcp request
2026-08-01T12:54:34.896000,18d6426c,wifi,authenticated,INFO,,wifi authenticated
2026-08-01T12:54:35.599000,18d6426c,wifi,disconnect,INFO,,wifi disconnect
2026-08-01T12:56:03.324000,64d209ab,navigation,gps_search,INFO,,navigation gps search
2026-08-01T12:56:03.873000,64d209ab,navigation,gps_fix_acquired,INFO,,navigation gps fix acquired
2026-08-01T12:56:03.939000,64d209ab,navigation,route_calculated,INFO,,navigation route calculated
2026-08-01T12:56:06.001000,43eae9a8,navigation,gps_search,INFO,,navigation gps search
2026-08-01T12:56:06.068000,43eae9a8,navigation,gps_fix_acquired,INFO,,navigation gps fix acquired
2026-08-01T12:56:06.660000,43eae9a8,navigation,route_calculated,INFO,,navigation route calculated
2026-08-01T12:57:41.003000,c0601cd3,infotainment_boot,power_on,INFO,,infotainment_boot power on
2026-08-01T12:57:41.070000,c0601cd3,infotainment_boot,kernel_init,INFO,,infotainment_boot kernel init
2026-08-01T12:57:41.634000,c0601cd3,infotainment_boot,services_started,INFO,,infotainment_boot services started
2026-08-01T12:57:42.398000,c0601cd3,infotainment_boot,ui_ready,INFO,,infotainment_boot ui ready
2026-08-01T12:59:10.631000,80f192ad,cloud_sync,connect_attempt,INFO,,cloud_sync connect attempt
2026-08-01T12:59:10.790000,80f192ad,cloud_sync,auth_handshake,INFO,,cloud_sync auth handshake
2026-08-01T12:59:10.938000,80f192ad,cloud_sync,sync_started,INFO,,cloud_sync sync started
2026-08-01T12:59:11.524000,80f192ad,cloud_sync,sync_complete,INFO,,cloud_sync sync complete
2026-08-01T12:59:33.113000,1723b900,wifi,connect_attempt,INFO,,wifi connect attempt
2026-08-01T12:59:33.421000,1723b900,wifi,dhcp_request,INFO,,wifi dhcp request
2026-08-01T12:59:33.833000,1723b900,wifi,authenticated,INFO,,wifi authenticated
2026-08-01T12:59:34.156000,1723b900,wifi,disconnect,INFO,,wifi disconnect
2026-08-01T13:01:17.784000,dd03f94f,cloud_sync,connect_attempt,INFO,,cloud_sync connect attempt
2026-08-01T13:01:18.083000,dd03f94f,cloud_sync,auth_handshake,INFO,,cloud_sync auth handshake
2026-08-01T13:01:18.846000,dd03f94f,cloud_sync,sync_started,INFO,,cloud_sync sync started
2026-08-01T13:01:19.127000,dd03f94f,cloud_sync,sync_complete,INFO,,cloud_sync sync complete
2026-08-01T13:01:19.841000,dd03f94f,cloud_sync,error,ERROR,E-CLOUD-423,Cloud sync failed: backend returned 503
